can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,231416,0,0,-1,1,0,2,1.8,1.3,2,Ferdi,1.8,148,False,,,44,231416.jpg,1.4,False,Kadıoğlu,0.1,False,,a,6,36,7,4401,97,11778,51,0.4,1.6,F.Kadıoğlu,219.0,2024-08-27,1999-10-07,False,p231416,284,0,0,0,5,0,0,0,2,0,0,0,25,31.8,21.2,4.0,5.7,15,16,8,23,2,0.07,0.19,0.26,4.96,238,90,202,59,300,102,276,92,,,,,,,0.02,0.0,0.06,0.08,1.57,1.58,532,132,183,69,302,105,412,155,0.63,0.0,7.29
True,False,0.0,0.0,232792,0,0,-1,1,0,2,0.0,0.0,0,Tariq,0.0,150,False,has joined Fiorentina permanently.,2025-09-02T12:06:29.254107Z,44,232792.jpg,0.0,False,Lamptey,0.1,False,,u,6,36,0,2778,0,31499,135,0.0,0.0,Lamptey,81.0,2020-01-31,2000-09-30,False,p232792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,534,220,519,219,486,206,536,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,535,134,520,215,544,218,404,152,0.0,0.0,0.0
True,True,,,469142,0,0,-1,1,0,2,2.0,1.5,3,Jan Paul,2.0,151,False,,,44,469142.jpg,1.8,False,van Hecke,0.8,False,,a,6,36,11,19781,378,54457,280,0.5,2.5,Van Hecke,152.0,2020-09-10,2000-06-08,False,p469142,540,0,0,0,9,1,0,0,2,0,0,0,46,103.0,3.7,39.0,14.7,49,19,7,56,6,0.35,0.20,0.55,8.57,57,24,323,112,109,17,114,37,,,,,,,0.06,0.0,0.03,0.09,1.43,1.5,551,144,159,62,262,95,188,70,1.0,0.0,9.33
True,True,,,111478,0,0,-1,1,0,2,1.8,1.3,0,Joël,1.8,152,False,,,44,111478.jpg,1.8,False,Veltman,0.2,False,,a,6,36,7,6541,67,13272,75,0.4,1.6,Veltman,152.0,2020-07-29,1992-01-15,False,p111478,324,0,0,0,6,0,0,0,2,0,0,0,29,57.6,19.8,6.0,8.4,22,12,15,37,4,0.00,0.01,0.01,5.77,145,61,208,61,281,92,219,75,,,,,,,0.0,0.0,0.0,0.0,1.6,1.67,514,118,182,68,259,92,373,135,1.11,0.0,10.28
True,True,0.0,0.0,110735,0,0,-1,1,0,2,0.0,0.0,0,Adam,0.0,153,False,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,44,110735.jpg,0.0,False,Webster,0.0,False,,i,6,36,0,273,1,986,2,0.0,0.0,Webster,241.0,2019-08-03,1995-01-04,False,p110735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,524,214,509,213,475,200,526,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,117,507,206,533,211,707,237,0.0,0.0,0.0
True,False,0.0,0.0,439135,0,0,0,0,0,2,0.0,0.0,0,Eiran,0.0,154,False,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,40,439135.jpg,0.0,False,Cashin,0.0,False,,u,6,36,0,0,0,583,0,0.0,0.0,Cashin,104.0,2025-01-31,2001-11-09,False,p439135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,462,178,445,176,407,159,464,178,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,646,175,442,167,472,176,710,239,0.0,0.0,0.0
True,False,0.0,0.0,589100,0,0,0,0,0,2,0.0,0.0,0,Jacob,0.0,155,False,has joined Harrogate Town on loan until January.,2025-09-22T21:52:58.462370Z,40,589100.jpg,0.0,False,Slater,0.2,False,,u,6,36,0,3175,0,9668,179,0.0,0.0,Slater,,,,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,511,205,494,203,458,188,513,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,705,212,493,196,520,202,395,147,0.0,0.0,0.0
True,True,,,547720,0,0,0,0,0,2,0.0,-0.5,0,Charlie,0.0,156,False,,,40,547720.jpg,0.0,False,Tasker,0.1,False,,a,6,36,0,2683,38,6851,45,0.0,0.0,Tasker,241.0,2025-03-28,2006-02-24,False,p547720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,496,195,479,193,443,178,498,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,689,201,478,186,506,193,415,156,0.0,0.0,0.0
True,True,,,451340,0,0,-1,1,0,3,4.0,3.5,2,Mitoma,4.0,157,False,,,64,451340.jpg,3.3,False,Kaoru,4.5,False,,a,6,36,20,143285,1824,414837,2753,0.6,3.1,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,508,1,1,1,8,0,0,0,1,0,0,0,63,86.2,94.3,84.0,26.1,6,13,3,22,6,0.76,0.29,1.05,7.94,87,27,35,29,31,16,30,18,,,,,,,0.13,0.0,0.05,0.18,1.41,1.42,69,48,57,24,129,54,81,25,1.06,0.18,3.9
True,True,100.0,100.0,463067,0,0,-2,2,0,3,2.2,1.7,2,Georginio,2.2,158,False,,2025-08-25T07:30:07.559102Z,58,463067.jpg,3.0,False,Rutter,0.5,False,,a,6,36,15,32350,178,134576,433,0.4,2.6,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,322,0,2,1,4,0,0,0,1,0,0,0,51,46.0,47.3,46.0,13.9,9,8,4,21,4,0.14,0.24,0.38,4.40,179,73,97,68,85,52,131,70,,,,,,,0.04,0.0,0.07,0.11,1.23,1.12,117,79,149,63,160,66,250,85,1.12,0.28,5.87
True,True,0.0,0.0,109345,0,0,-2,2,0,3,0.0,0.0,0,Solly,0.0,159,False,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,58,109345.jpg,0.0,False,March,0.0,False,,i,6,36,0,227,3,1896,6,0.0,0.0,March,241.0,2012-07-01,1994-07-20,False,p109345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,726,319,726,319,725,319,726,319,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,113,77,720,317,725,319,704,305,0.0,0.0,0.0
True,True,,,592031,0,0,-1,1,0,3,6.0,5.5,5,Yankuba,6.0,160,False,,,59,592031.jpg,4.8,False,Minteh,1.5,False,,a,6,36,29,137047,13201,101435,640,1.0,4.9,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,503,1,2,1,7,0,0,0,0,0,0,3,117,98.2,86.3,146.0,33.1,7,24,10,41,6,1.50,0.99,2.49,8.21,68,22,43,36,6,3,15,10,,,,,,,0.27,0.0,0.18,0.45,1.47,1.25,111,75,11,4,54,20,152,52,1.07,0.18,7.34
True,False,0.0,0.0,474120,0,0,-1,1,0,3,0.0,0.0,0,Julio,0.0,161,False,has joined Strasbourg permanently.,2025-08-10T18:00:05.470138Z,54,474120.jpg,0.0,False,Enciso Espínola,0.0,False,,u,6,36,0,105,0,2689,7,0.0,0.0,Enciso,168.0,2022-06-17,2004-01-23,False,p474120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,712,309,713,311,705,310,713,310,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,194,121,707,307,715,312,687,295,0.0,0.0,0.0
True,True,,,513433,0,0,-1,1,0,3,3.8,3.3,4,Brajan,3.8,162,False,,,54,513433.jpg,2.8,False,Gruda,0.1,False,,a,6,36,17,9915,134,7433,63,0.7,3.1,Gruda,80.0,2024-08-14,2004-05-31,False,p513433,149,1,1,0,2,0,0,0,0,0,0,2,50,42.4,23.2,48.0,11.3,1,10,3,14,1,1.24,0.15,1.39,2.34,195,81,190,123,82,50,164,86,2.0,,6.0,,,,0.75,0.0,0.09,0.84,1.41,1.21,200,124,65,28,177,75,498,169,0.6,0.0,8.46
True,True,0.0,0.0,532529,0,0,-3,3,0,3,0.0,0.0,0,Jack,0.8,163,False,Ankle injury - Unknown return date,2025-09-13T21:30:08.019508Z,52,532529.jpg,1.3,False,Hinshelwood,0.0,False,,i,6,36,4,1006,0,8734,43,0.2,0.8,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,107,0,0,0,2,0,0,0,0,0,0,0,22,9.4,2.0,0.0,1.2,2,6,3,11,2,0.00,0.01,0.01,2.32,334,159,341,179,689,302,370,179,,,,,,,0.0,0.0,0.01,0.01,1.95,1.68,234,147,289,142,306,146,589,230,1.68,0.0,9.25
True,False,0.0,0.0,219249,0,0,0,0,1,3,0.0,0.0,0,Matt,0.0,164,False,has joined Marseille on loan for the rest of the season.,2025-09-02T12:06:29.272628Z,55,219249.jpg,6.0,False,O'Riley,0.5,False,,u,6,36,12,130744,0,178788,701,0.0,2.2,O'Riley,58.0,2024-08-26,2000-11-21,False,p219249,177,1,0,1,2,0,0,0,0,0,0,2,36,60.8,66.6,63.0,19.0,3,2,4,9,2,1.21,0.17,1.38,2.12,135,48,69,51,56,33,74,44,1.0,,2.0,,2.0,,0.62,0.0,0.09,0.71,1.08,1.02,150,94,715,314,20,6,239,83,1.02,0.51,4.58
True,False,0.0,0.0,516211,0,0,-1,1,0,3,0.0,0.0,0,Abdallah,0.0,165,False,has joined Lens permanently.,2025-09-02T12:06:29.290672Z,54,516211.jpg,0.0,False,Sima,0.0,False,,u,6,36,0,247,0,1864,7,0.0,0.0,Sima,189.0,2021-08-30,2001-06-17,False,p516211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,713,310,714,312,706,311,714,311,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,201,125,709,309,716,313,672,285,0.0,0.0,0.0
True,True,,,509416,0,0,-1,1,0,3,3.2,2.7,2,Yasin,3.2,166,False,,,49,509416.jpg,3.0,False,Ayari,0.3,False,,a,6,36,18,25505,790,16379,177,0.7,3.7,Ayari,206.0,2023-01-30,2003-10-06,False,p509416,452,1,0,0,8,0,0,0,0,0,0,2,91,74.8,46.0,42.0,16.4,13,24,12,49,4,0.43,0.38,0.81,6.52,111,37,101,69,97,59,101,55,3.0,,5.0,,,,0.09,0.0,0.08,0.17,1.3,1.59,359,223,81,32,152,63,311,104,0.8,0.0,9.76
True,True,,,535301,0,0,-2,2,0,3,1.0,0.5,2,Carlos,1.0,167,False,,,48,535301.jpg,1.3,False,Baleba,2.6,False,,a,6,36,8,78141,1061,306035,1635,0.2,1.7,Baleba,38.0,2023-08-29,2004-01-03,False,p535301,307,0,0,1,4,0,0,0,1,0,0,0,27,11.0,26.7,2.0,4.0,12,22,4,38,5,0.05,0.02,0.07,5.58,327,153,171,114,325,171,312,155,,,,,,,0.01,0.0,0.01,0.02,1.64,1.17,379,238,253,117,305,145,113,41,1.47,0.29,11.14
True,True,,,514254,0,0,-1,1,0,3,1.0,0.5,2,Diego,1.0,169,False,,,49,514254.jpg,1.0,False,Gómez Amarilla,0.1,False,,a,6,36,5,7723,208,4368,60,0.2,1.0,Gomez,168.0,2025-01-01,2003-03-27,False,p514254,233,0,0,0,4,0,0,0,2,0,0,0,37,25.4,28.2,11.0,6.5,5,11,11,27,2,0.15,0.11,0.26,3.95,268,121,164,109,242,133,259,132,,,3.0,,,,0.06,0.0,0.04,0.1,1.53,1.55,360,224,257,120,361,172,463,154,0.77,0.0,10.43
True,True,,,15157,0,0,0,0,0,3,2.0,1.5,0,James,2.0,170,False,,,50,15157.jpg,2.2,False,Milner,0.1,False,,a,6,36,9,10689,136,9347,141,0.4,1.8,Milner,241.0,2023-07-01,1986-01-04,False,p15157,124,1,0,0,4,0,0,0,1,0,0,0,35,48.8,16.8,17.0,8.3,3,6,3,12,1,0.79,0.06,0.85,1.92,171,67,233,142,210,120,224,111,,,,,,,0.57,0.0,0.04,0.61,1.39,2.9,239,148,165,70,222,102,400,132,0.73,0.0,8.71
True,False,0.0,0.0,441192,0,0,-1,1,0,3,0.0,0.0,0,Jeremy,0.0,171,False,has joined Cremonese on loan for the rest of the season.,2025-09-02T12:06:29.308383Z,49,441192.jpg,0.0,False,Sarmiento Morante,0.0,False,,u,6,36,0,196,0,2448,11,0.0,0.0,Sarmiento,62.0,2021-09-21,2002-06-16,False,p441192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,672,283,667,284,647,279,673,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,345,215,663,280,677,288,656,277,0.0,0.0,0.0
True,True,100.0,100.0,549074,0,0,-1,1,0,3,0.0,-0.5,0,Tom,0.0,172,False,,2025-08-10T18:00:05.491553Z,49,549074.jpg,0.0,False,Watson,0.0,False,,a,6,36,0,641,13,1626,16,0.0,0.0,Watson,241.0,2025-06-01,2006-04-08,False,p549074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,678,286,673,287,654,282,679,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,363,227,669,283,682,290,631,261,0.0,0.0,0.0
True,True,100.0,100.0,467779,0,0,-1,1,0,3,1.0,0.5,3,Mats,1.0,173,False,,2025-09-01T10:30:07.953121Z,49,467779.jpg,2.8,False,Wieffer,0.1,False,,a,6,36,11,3223,20,5092,13,0.2,2.2,Wieffer,152.0,2024-07-06,1999-11-16,False,p467779,214,0,1,0,3,0,0,0,2,0,0,0,46,47.0,6.0,21.0,7.4,11,11,15,37,2,0.02,0.38,0.40,2.43,175,71,309,168,183,107,243,120,,,,,,,0.01,0.0,0.16,0.17,1.02,1.26,350,218,255,118,173,72,569,213,0.84,0.0,15.56
True,False,0.0,0.0,611695,0,0,0,0,0,3,0.0,0.0,0,Malick,0.0,174,False,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,50,611695.jpg,0.0,False,Yalcouyé,0.0,False,,u,6,36,0,0,0,1153,0,0.0,0.0,Yalcouye,54.0,2024-07-12,2005-11-18,False,p611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,698,302,699,304,684,300,699,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301,187,689,298,701,305,711,309,0.0,0.0,0.0
True,True,,,567121,0,0,0,0,0,3,0.0,-0.5,0,Joe,0.0,175,False,,,45,567121.jpg,0.0,False,Knight,0.1,False,,a,6,36,0,4238,95,5481,58,0.0,0.0,Knight,,,,False,p567121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,624,251,618,253,592,243,625,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,278,614,247,634,261,495,168,0.0,0.0,0.0
True,False,0.0,0.0,550141,0,0,0,0,0,3,0.0,0.0,0,Adrian,0.0,176,False,has joined Dinamo Bucharest permanently.,2025-09-22T21:46:15.598017Z,45,550141.jpg,0.0,False,Mazilu,0.0,False,,u,6,36,0,1435,0,2941,39,0.0,0.0,Mazilu,,,,False,p550141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,616,246,610,248,585,238,618,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,463,273,606,242,626,256,610,247,0.0,0.0,0.0
True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,177,False,Has joined Los Angeles FC on loan for the rest of the season.,2025-08-22T14:16:38.542849Z,45,513834.jpg,0.0,False,Moran,0.0,False,,u,6,36,0,490,0,4184,18,0.0,0.0,Moran,104.0,2021-08-23,2003-10-15,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,609,239,603,241,578,231,611,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,453,265,599,235,619,249,643,267,0.0,0.0,0.0
True,True,,,50175,0,0,-2,2,1,4,3.2,2.7,8,Danny,3.2,178,False,,,63,50175.jpg,2.3,False,Welbeck,1.8,False,,a,6,36,14,69998,4014,360940,1300,0.5,2.2,Welbeck,241.0,2020-10-18,1990-11-26,False,p50175,275,2,0,0,7,0,0,1,1,0,0,0,58,5.6,24.4,48.0,7.6,1,5,3,9,3,2.46,0.35,2.81,5.14,356,30,185,16,83,23,238,25,,,1.0,,1.0,,0.81,0.0,0.11,0.92,1.68,2.29,71,22,86,11,216,19,138,20,0.98,0.0,2.95
True,False,0.0,0.0,487117,0,0,0,0,0,4,0.0,0.0,0,Evan,0.0,179,False,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,487117.jpg,0.0,False,Ferguson,0.0,False,,u,6,36,0,0,0,1427,6,0.0,0.0,Ferguson,104.0,2021-08-23,2004-10-19,False,p487117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,723,76,724,76,721,76,724,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,160,38,718,74,724,76,695,82,0.0,0.0,0.0
True,True,,,608181,0,0,-1,1,0,4,0.5,0.0,1,Stefanos,0.5,180,False,,,54,608181.jpg,1.0,False,Tzimas,0.1,False,,a,6,36,2,5419,38,11059,76,0.1,0.4,Tzimas,83.0,2025-02-03,2006-01-06,False,p608181,28,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.1,0.0,0.0,0,2,1,3,0,0.08,0.00,0.08,0.61,715,74,378,43,710,73,716,74,,,,,,,0.26,0.0,0.0,0.26,1.96,0.0,206,46,332,35,383,39,472,65,0.0,0.0,9.64
True,True,,,647850,0,0,-1,1,0,4,0.0,-0.5,0,Charalampos,0.0,181,False,,,49,647850.jpg,0.0,False,Kostoulas,0.3,False,,a,6,36,0,14733,180,33302,240,0.0,0.0,Kostoulas,83.0,2025-07-01,2007-05-30,False,p647850,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,683,71,679,71,659,68,684,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,370,59,674,68,687,72,302,50,0.0,0.0,0.0
True,True,100.0,0.0,536916,0,0,-2,2,0,3,-0.3,0.0,0,Facundo,0.2,168,False,,2025-09-21T22:30:05.997985Z,48,536916.jpg,1.0,False,Buonanotte,0.1,False,,a,7,8,1,5830,49,16476,117,0.0,0.2,Buonanotte,10.0,2025-09-01,2004-12-23,False,p536916,45,0,0,0,1,0,0,0,0,0,0,0,4,5.6,25.1,8.0,3.9,0,2,1,3,1,0.00,0.09,0.09,0.55,355,168,181,118,264,143,316,158,,,,,,,0.0,0.0,0.18,0.18,1.1,2.0,380,239,360,172,353,166,461,153,2.0,0.0,6.0
True,True,,,215059,0,0,-1,1,0,1,1.0,2.0,1,Robert,1.5,220,False,,,49,215059.jpg,2.8,False,Lynch Sánchez,17.0,False,,a,7,8,17,475496,786,1296360,15394,0.3,3.5,Sánchez,200.0,2023-08-05,1997-11-18,False,p215059,454,0,0,2,8,0,0,0,0,1,12,1,60,81.4,0.0,0.0,8.1,3,39,0,0,6,0.00,0.00,0.00,5.90,101,14,656,77,635,72,225,16,,,,,,,0.0,2.38,0.0,0.0,1.17,1.59,325,16,213,20,171,18,22,3,1.19,0.4,0.0
True,True,,,508479,0,0,-1,1,0,1,-0.3,0.7,0,Filip,0.2,221,False,,,44,508479.jpg,1.0,False,Jörgensen,0.2,False,,a,7,8,1,8380,74,11646,260,0.0,0.2,Jörgensen,58.0,2024-07-30,2002-04-16,False,p508479,84,0,0,0,2,0,0,0,0,0,1,0,4,9.4,0.0,0.0,0.9,2,5,0,0,0,0.00,0.00,0.00,1.79,333,26,538,63,508,56,376,26,,,,,,,0.0,1.07,0.0,0.0,1.92,2.14,567,34,356,25,341,26,354,55,0.0,0.0,0.0
True,False,0.0,0.0,549939,0,0,0,0,0,1,0.0,0.0,0,Mike,0.0,222,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,549939.jpg,0.0,False,Penders,0.0,False,,u,7,8,0,0,0,262,2,0.0,0.0,Penders,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,498,68,481,51,445,44,500,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,691,79,480,67,508,68,728,83,0.0,0.0,0.0
True,True,,,471798,0,0,0,0,0,1,-0.5,0.5,0,Gabriel,0.0,223,False,,,40,471798.jpg,0.0,False,Słonina,0.1,False,,a,7,8,0,2535,19,4724,29,0.0,0.0,Slonina,229.0,2022-08-02,2004-05-15,False,p471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,473,57,456,40,418,33,475,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,659,68,454,56,483,57,469,74,0.0,0.0,0.0
True,True,,,179268,0,0,2,-2,0,2,1.3,2.3,0,Marc,1.8,224,False,,,62,179268.jpg,3.3,False,Cucurella Saseta,24.7,False,,a,7,8,20,1375453,2420,949286,32975,0.3,3.2,Cucurella,200.0,2022-08-05,1998-07-22,False,p179268,446,0,1,2,7,0,0,0,2,0,0,2,91,84.2,80.6,40.0,20.5,19,20,12,31,5,0.24,0.48,0.72,6.30,92,41,49,9,106,15,63,14,,,,,,,0.05,0.0,0.1,0.15,1.27,1.41,80,1,200,77,128,50,13,4,1.01,0.4,6.26
True,True,,,225796,0,0,-1,1,0,2,1.7,2.7,3,Reece,2.2,225,False,,,54,225796.jpg,2.5,False,James,4.4,False,,a,7,8,15,186432,1516,360479,1603,0.4,2.8,James,241.0,2019-05-15,1999-12-08,False,p225796,333,0,2,1,6,0,0,0,2,0,0,0,75,57.0,98.5,13.0,16.9,17,16,5,22,3,0.13,0.80,0.93,6.45,147,63,33,6,234,69,93,29,3.0,,2.0,,,,0.04,0.0,0.22,0.26,1.74,1.62,183,23,143,58,199,75,83,32,0.81,0.27,5.95
True,True,,,180736,0,0,2,-2,1,2,4.7,5.7,-3,Trevoh,5.2,226,True,,,52,180736.jpg,5.8,False,Chalobah,10.8,False,,a,7,8,35,1258831,5968,279959,29619,1.0,6.7,Chalobah,241.0,2018-02-16,1999-07-05,False,p180736,480,2,1,2,8,0,0,0,1,1,0,2,117,180.4,34.3,76.0,29.1,42,17,10,52,6,0.75,0.55,1.30,5.35,2,1,138,34,42,3,22,2,,,,,,,0.14,0.0,0.1,0.24,1.0,1.5,229,33,24,12,22,10,41,14,1.12,0.38,9.75
True,True,0.0,0.0,460028,0,0,-2,2,0,2,0.0,0.0,0,Levi,0.0,227,False,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,48,460028.jpg,0.0,False,Samuels Colwill,0.1,False,,i,7,8,0,491,4,27194,55,0.0,0.0,Colwill,241.0,2022-07-01,2003-02-26,False,p460028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,653,236,647,236,622,228,654,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,377,64,642,233,659,235,431,163,0.0,0.0,0.0
True,True,,,482609,0,0,-1,1,0,2,1.3,2.3,0,Malo,1.8,228,False,,,49,482609.jpg,2.0,False,Gusto,1.3,False,,a,7,8,10,46938,232,107483,1252,0.4,2.0,Gusto,73.0,2023-01-28,2003-05-19,False,p482609,222,0,0,1,4,0,0,0,0,0,0,0,34,23.4,21.3,9.0,5.3,6,13,6,12,2,0.02,0.08,0.10,3.55,277,109,200,57,259,84,286,95,,,,,,,0.01,0.0,0.03,0.04,1.44,1.62,353,61,190,74,238,89,164,61,0.81,0.41,4.86
True,True,75.0,75.0,242880,0,0,-1,1,0,2,-0.5,0.2,-1,Benoît,-0.2,229,False,Lack of match fitness - 75% chance of playing,2025-08-10T22:00:04.583805Z,44,242880.jpg,-1.0,False,Badiashile Mukinayi,0.0,False,,d,7,8,-1,156,11,1328,7,0.0,-0.2,B.Badiashile,73.0,2023-01-05,2001-03-26,False,p242880,11,0,0,0,2,0,0,0,1,0,0,0,-8,0.0,0.0,0.0,0.0,1,2,0,1,0,0.00,0.00,0.00,1.12,535,221,520,220,487,207,537,221,,,,,,,0.0,0.0,0.0,0.0,9.16,16.36,537,136,741,245,741,245,697,234,0.0,0.0,8.18
True,True,0.0,0.0,444463,0,0,-1,1,0,2,0.0,0.0,0,Wesley,0.5,230,False,Head injury - Expected back 18 Oct,2025-09-26T11:30:06.513349Z,44,444463.jpg,1.0,False,Fofana,0.2,False,,i,7,8,3,8363,9,16542,489,0.1,0.7,Fofana,73.0,2022-08-31,2000-12-17,False,p444463,129,0,0,0,3,0,0,0,0,0,0,0,18,27.2,4.3,0.0,3.2,10,2,3,13,2,0.00,0.01,0.01,2.44,258,99,318,109,492,209,332,117,,,,,,,0.0,0.0,0.01,0.01,1.7,2.09,545,141,313,107,338,122,377,138,1.4,0.0,9.07
True,False,0.0,0.0,574458,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.0,231,False,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.642396Z,45,574458.jpg,0.0,False,Sarr,0.0,False,,u,7,8,0,0,0,1741,4,0.0,0.0,M.Sarr,73.0,2025-06-09,2005-08-29,False,p574458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,628,233,622,233,596,225,629,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,477,106,618,230,638,232,700,236,0.0,0.0,0.0
